WeekDay,Day,Month,Year,Tarih,Saat,Tuketim(MWh)
4,21,1,2016,21.01.2016,17:00,"39.201,65"
4,21,1,2016,21.01.2016,18:00,"37.540,47"
4,21,1,2016,21.01.2016,19:00,"36.208,77"
4,21,1,2016,21.01.2016,20:00,"35.321,99"
4,21,1,2016,21.01.2016,21:00,"34.453,40"
4,21,1,2016,21.01.2016,22:00,"34.506,70"
4,21,1,2016,21.01.2016,23:00,"32.959,37"
5,22,1,2016,22.01.2016,00:00,"30.389,96"
5,22,1,2016,22.01.2016,01:00,"28.517,31"
5,22,1,2016,22.01.2016,02:00,"27.397,27"
5,22,1,2016,22.01.2016,03:00,"26.696,24"
5,22,1,2016,22.01.2016,04:00,"26.636,34"
5,22,1,2016,22.01.2016,05:00,"27.118,79"
5,22,1,2016,22.01.2016,06:00,"28.127,63"
5,22,1,2016,22.01.2016,07:00,"29.345,05"
5,22,1,2016,22.01.2016,08:00,"34.622,14"
5,22,1,2016,22.01.2016,09:00,"38.179,81"
5,22,1,2016,22.01.2016,10:00,"39.032,97"
5,22,1,2016,22.01.2016,11:00,"39.070,85"
5,22,1,2016,22.01.2016,12:00,"36.760,50"
5,22,1,2016,22.01.2016,13:00,"38.030,50"
5,22,1,2016,22.01.2016,14:00,"38.467,93"
5,22,1,2016,22.01.2016,15:00,"38.201,49"
5,22,1,2016,22.01.2016,16:00,"38.866,07"
5,22,1,2016,22.01.2016,17:00,"39.255,53"
5,22,1,2016,22.01.2016,18:00,"37.130,41"
5,22,1,2016,22.01.2016,19:00,"35.315,89"
5,22,1,2016,22.01.2016,20:00,"34.779,35"
5,22,1,2016,22.01.2016,21:00,"33.927,07"
5,22,1,2016,22.01.2016,22:00,"34.209,59"
5,22,1,2016,22.01.2016,23:00,"32.617,78"
6,23,1,2016,23.01.2016,00:00,"30.215,90"
6,23,1,2016,23.01.2016,01:00,"28.509,74"
6,23,1,2016,23.01.2016,02:00,"27.311,13"
6,23,1,2016,23.01.2016,03:00,"26.492,04"
6,23,1,2016,23.01.2016,04:00,"26.476,82"
6,23,1,2016,23.01.2016,05:00,"26.720,30"
6,23,1,2016,23.01.2016,06:00,"27.058,22"
6,23,1,2016,23.01.2016,07:00,"27.679,17"
6,23,1,2016,23.01.2016,08:00,"31.739,43"
6,23,1,2016,23.01.2016,09:00,"35.066,08"
6,23,1,2016,23.01.2016,10:00,"36.711,40"
6,23,1,2016,23.01.2016,11:00,"37.728,02"
6,23,1,2016,23.01.2016,12:00,"36.953,27"
6,23,1,2016,23.01.2016,13:00,"36.764,38"
6,23,1,2016,23.01.2016,14:00,"36.555,00"
6,23,1,2016,23.01.2016,15:00,"35.898,79"
6,23,1,2016,23.01.2016,16:00,"35.913,32"
6,23,1,2016,23.01.2016,17:00,"36.651,18"
6,23,1,2016,23.01.2016,18:00,"35.931,07"
6,23,1,2016,23.01.2016,19:00,"34.781,15"
6,23,1,2016,23.01.2016,20:00,"33.951,80"
6,23,1,2016,23.01.2016,21:00,"33.131,48"
6,23,1,2016,23.01.2016,22:00,"33.030,06"
6,23,1,2016,23.01.2016,23:00,"31.630,82"
7,24,1,2016,24.01.2016,00:00,"29.349,49"
7,24,1,2016,24.01.2016,01:00,"27.479,98"
7,24,1,2016,24.01.2016,02:00,"26.088,26"
7,24,1,2016,24.01.2016,03:00,"25.306,03"
7,24,1,2016,24.01.2016,04:00,"24.973,17"
7,24,1,2016,24.01.2016,05:00,"25.001,94"
7,24,1,2016,24.01.2016,06:00,"24.899,46"
7,24,1,2016,24.01.2016,07:00,"24.158,93"
7,24,1,2016,24.01.2016,08:00,"25.160,11"
7,24,1,2016,24.01.2016,09:00,"27.120,55"
7,24,1,2016,24.01.2016,10:00,"29.164,35"
7,24,1,2016,24.01.2016,11:00,"30.598,84"
7,24,1,2016,24.01.2016,12:00,"31.038,39"
7,24,1,2016,24.01.2016,13:00,"31.165,89"
7,24,1,2016,24.01.2016,14:00,"31.103,80"
7,24,1,2016,24.01.2016,15:00,"30.750,50"
7,24,1,2016,24.01.2016,16:00,"31.481,16"
7,24,1,2016,24.01.2016,17:00,"32.712,77"
7,24,1,2016,24.01.2016,18:00,"32.774,93"
7,24,1,2016,24.01.2016,19:00,"32.341,26"
7,24,1,2016,24.01.2016,20:00,"31.820,10"
7,24,1,2016,24.01.2016,21:00,"31.160,32"
7,24,1,2016,24.01.2016,22:00,"31.284,85"
7,24,1,2016,24.01.2016,23:00,"30.005,39"
1,25,1,2016,25.01.2016,00:00,"28.167,47"
1,25,1,2016,25.01.2016,01:00,"26.516,66"
1,25,1,2016,25.01.2016,02:00,"25.339,39"
1,25,1,2016,25.01.2016,03:00,"24.773,74"
1,25,1,2016,25.01.2016,04:00,"24.711,58"
1,25,1,2016,25.01.2016,05:00,"25.145,67"
1,25,1,2016,25.01.2016,06:00,"26.151,07"
1,25,1,2016,25.01.2016,07:00,"27.508,65"
1,25,1,2016,25.01.2016,08:00,"33.542,39"
1,25,1,2016,25.01.2016,09:00,"37.790,78"
1,25,1,2016,25.01.2016,10:00,"39.415,28"
1,25,1,2016,25.01.2016,11:00,"40.659,50"
1,25,1,2016,25.01.2016,12:00,"39.734,37"
1,25,1,2016,25.01.2016,13:00,"39.915,73"
1,25,1,2016,25.01.2016,14:00,"40.025,60"
1,25,1,2016,25.01.2016,15:00,"39.686,93"
1,25,1,2016,25.01.2016,16:00,"39.815,53"
1,25,1,2016,25.01.2016,17:00,"40.446,48"
1,25,1,2016,25.01.2016,18:00,"38.716,68"
1,25,1,2016,25.01.2016,19:00,"36.907,14"
1,25,1,2016,25.01.2016,20:00,"35.987,80"
1,25,1,2016,25.01.2016,21:00,"34.823,23"
1,25,1,2016,25.01.2016,22:00,"34.860,72"
1,25,1,2016,25.01.2016,23:00,"33.253,80"
2,26,1,2016,26.01.2016,00:00,"30.881,56"
2,26,1,2016,26.01.2016,01:00,"28.955,47"
2,26,1,2016,26.01.2016,02:00,"27.835,79"
2,26,1,2016,26.01.2016,03:00,"27.148,96"
2,26,1,2016,26.01.2016,04:00,"27.041,24"
2,26,1,2016,26.01.2016,05:00,"27.397,01"
2,26,1,2016,26.01.2016,06:00,"28.184,65"
2,26,1,2016,26.01.2016,07:00,"29.740,52"
2,26,1,2016,26.01.2016,08:00,"34.727,66"
2,26,1,2016,26.01.2016,09:00,"38.316,26"
2,26,1,2016,26.01.2016,10:00,"39.646,19"
2,26,1,2016,26.01.2016,11:00,"40.747,33"
2,26,1,2016,26.01.2016,12:00,"39.854,57"
2,26,1,2016,26.01.2016,13:00,"40.323,20"
2,26,1,2016,26.01.2016,14:00,"40.809,82"
2,26,1,2016,26.01.2016,15:00,"40.425,55"
2,26,1,2016,26.01.2016,16:00,"40.706,38"
2,26,1,2016,26.01.2016,17:00,"40.871,83"
2,26,1,2016,26.01.2016,18:00,"38.346,97"
2,26,1,2016,26.01.2016,19:00,"37.053,91"
2,26,1,2016,26.01.2016,20:00,"36.025,46"
2,26,1,2016,26.01.2016,21:00,"34.954,00"
2,26,1,2016,26.01.2016,22:00,"35.129,39"
2,26,1,2016,26.01.2016,23:00,"33.279,95"
3,27,1,2016,27.01.2016,00:00,"30.851,33"
3,27,1,2016,27.01.2016,01:00,"29.091,24"
3,27,1,2016,27.01.2016,02:00,"27.798,40"
3,27,1,2016,27.01.2016,03:00,"27.168,26"
3,27,1,2016,27.01.2016,04:00,"27.068,64"
3,27,1,2016,27.01.2016,05:00,"27.445,32"
3,27,1,2016,27.01.2016,06:00,"28.126,89"
3,27,1,2016,27.01.2016,07:00,"29.262,17"
3,27,1,2016,27.01.2016,08:00,"34.507,12"
3,27,1,2016,27.01.2016,09:00,"38.182,21"
3,27,1,2016,27.01.2016,10:00,"39.515,50"
3,27,1,2016,27.01.2016,11:00,"40.285,67"
3,27,1,2016,27.01.2016,12:00,"39.010,88"
3,27,1,2016,27.01.2016,13:00,"39.212,13"
3,27,1,2016,27.01.2016,14:00,"39.313,51"
3,27,1,2016,27.01.2016,15:00,"38.772,92"
3,27,1,2016,27.01.2016,16:00,"39.181,11"
3,27,1,2016,27.01.2016,17:00,"39.959,57"
3,27,1,2016,27.01.2016,18:00,"38.519,91"
3,27,1,2016,27.01.2016,19:00,"36.987,53"
3,27,1,2016,27.01.2016,20:00,"36.007,95"
3,27,1,2016,27.01.2016,21:00,"34.975,54"
3,27,1,2016,27.01.2016,22:00,"34.932,33"
3,27,1,2016,27.01.2016,23:00,"33.455,88"
4,28,1,2016,28.01.2016,00:00,"31.143,68"
4,28,1,2016,28.01.2016,01:00,"29.167,57"
4,28,1,2016,28.01.2016,02:00,"28.046,68"
4,28,1,2016,28.01.2016,03:00,"27.405,39"
4,28,1,2016,28.01.2016,04:00,"27.173,93"
4,28,1,2016,28.01.2016,05:00,"27.536,99"
4,28,1,2016,28.01.2016,06:00,"28.220,87"
4,28,1,2016,28.01.2016,07:00,"29.395,45"
4,28,1,2016,28.01.2016,08:00,"34.668,60"
4,28,1,2016,28.01.2016,09:00,"38.415,12"
4,28,1,2016,28.01.2016,10:00,"39.675,51"
4,28,1,2016,28.01.2016,11:00,"40.319,90"
4,28,1,2016,28.01.2016,12:00,"39.018,31"
4,28,1,2016,28.01.2016,13:00,"39.270,74"
4,28,1,2016,28.01.2016,14:00,"39.536,37"
4,28,1,2016,28.01.2016,15:00,"38.936,48"
4,28,1,2016,28.01.2016,16:00,"39.101,10"
4,28,1,2016,28.01.2016,17:00,"39.566,36"
4,28,1,2016,28.01.2016,18:00,"38.081,88"
4,28,1,2016,28.01.2016,19:00,"36.504,46"
4,28,1,2016,28.01.2016,20:00,"35.585,73"
4,28,1,2016,28.01.2016,21:00,"34.747,11"
4,28,1,2016,28.01.2016,22:00,"34.799,91"
4,28,1,2016,28.01.2016,23:00,"33.343,43"
5,29,1,2016,29.01.2016,00:00,"30.705,61"
5,29,1,2016,29.01.2016,01:00,"29.000,54"
5,29,1,2016,29.01.2016,02:00,"27.852,55"
5,29,1,2016,29.01.2016,03:00,"27.163,15"
5,29,1,2016,29.01.2016,04:00,"26.971,99"
5,29,1,2016,29.01.2016,05:00,"27.348,29"
5,29,1,2016,29.01.2016,06:00,"28.077,26"
5,29,1,2016,29.01.2016,07:00,"29.062,07"
5,29,1,2016,29.01.2016,08:00,"34.246,13"
5,29,1,2016,29.01.2016,09:00,"37.629,50"
5,29,1,2016,29.01.2016,10:00,"38.829,98"
5,29,1,2016,29.01.2016,11:00,"39.156,33"
5,29,1,2016,29.01.2016,12:00,"36.331,58"
5,29,1,2016,29.01.2016,13:00,"37.423,51"
5,29,1,2016,29.01.2016,14:00,"37.475,87"
5,29,1,2016,29.01.2016,15:00,"36.826,00"
5,29,1,2016,29.01.2016,16:00,"37.285,78"
5,29,1,2016,29.01.2016,17:00,"38.110,44"
5,29,1,2016,29.01.2016,18:00,"36.981,81"
5,29,1,2016,29.01.2016,19:00,"35.496,45"
5,29,1,2016,29.01.2016,20:00,"34.642,81"
5,29,1,2016,29.01.2016,21:00,"33.771,10"
5,29,1,2016,29.01.2016,22:00,"33.922,59"
5,29,1,2016,29.01.2016,23:00,"32.485,51"
6,30,1,2016,30.01.2016,00:00,"30.323,74"
6,30,1,2016,30.01.2016,01:00,"28.528,18"
6,30,1,2016,30.01.2016,02:00,"27.243,18"
6,30,1,2016,30.01.2016,03:00,"26.511,13"
6,30,1,2016,30.01.2016,04:00,"26.199,54"
6,30,1,2016,30.01.2016,05:00,"26.561,03"
6,30,1,2016,30.01.2016,06:00,"26.644,35"
6,30,1,2016,30.01.2016,07:00,"27.009,01"
6,30,1,2016,30.01.2016,08:00,"30.831,90"
6,30,1,2016,30.01.2016,09:00,"34.036,68"
6,30,1,2016,30.01.2016,10:00,"35.450,49"
6,30,1,2016,30.01.2016,11:00,"36.294,06"
6,30,1,2016,30.01.2016,12:00,"35.204,25"
6,30,1,2016,30.01.2016,13:00,"34.932,17"
6,30,1,2016,30.01.2016,14:00,"34.697,06"
6,30,1,2016,30.01.2016,15:00,"34.002,74"
6,30,1,2016,30.01.2016,16:00,"33.457,63"
6,30,1,2016,30.01.2016,17:00,"34.897,48"
6,30,1,2016,30.01.2016,18:00,"34.596,05"
6,30,1,2016,30.01.2016,19:00,"33.538,44"
6,30,1,2016,30.01.2016,20:00,"32.664,18"
6,30,1,2016,30.01.2016,21:00,"31.927,94"
6,30,1,2016,30.01.2016,22:00,"32.124,59"
6,30,1,2016,30.01.2016,23:00,"30.873,86"
7,31,1,2016,31.01.2016,00:00,"28.706,75"
7,31,1,2016,31.01.2016,01:00,"26.941,77"
7,31,1,2016,31.01.2016,02:00,"25.585,39"
7,31,1,2016,31.01.2016,03:00,"24.703,28"
7,31,1,2016,31.01.2016,04:00,"24.305,66"
7,31,1,2016,31.01.2016,05:00,"24.513,61"
7,31,1,2016,31.01.2016,06:00,"24.184,14"
7,31,1,2016,31.01.2016,07:00,"23.444,69"
7,31,1,2016,31.01.2016,08:00,"24.562,25"
7,31,1,2016,31.01.2016,09:00,"26.205,61"
7,31,1,2016,31.01.2016,10:00,"27.970,71"
7,31,1,2016,31.01.2016,11:00,"28.853,94"
7,31,1,2016,31.01.2016,12:00,"28.826,50"
7,31,1,2016,31.01.2016,13:00,"28.634,82"
7,31,1,2016,31.01.2016,14:00,"28.292,65"
7,31,1,2016,31.01.2016,15:00,"28.044,68"
7,31,1,2016,31.01.2016,16:00,"28.601,33"
7,31,1,2016,31.01.2016,17:00,"30.382,97"
7,31,1,2016,31.01.2016,18:00,"30.971,03"
7,31,1,2016,31.01.2016,19:00,"30.457,32"
7,31,1,2016,31.01.2016,20:00,"29.994,27"
7,31,1,2016,31.01.2016,21:00,"29.568,98"
7,31,1,2016,31.01.2016,22:00,"29.905,64"
7,31,1,2016,31.01.2016,23:00,"28.724,98"
1,1,2,2016,1.02.2016,00:00,"27.257,80"
1,1,2,2016,1.02.2016,01:00,"25.692,59"
1,1,2,2016,1.02.2016,02:00,"24.501,95"
1,1,2,2016,1.02.2016,03:00,"23.973,46"
1,1,2,2016,1.02.2016,04:00,"23.854,61"
1,1,2,2016,1.02.2016,05:00,"24.195,66"
1,1,2,2016,1.02.2016,06:00,"25.096,25"
1,1,2,2016,1.02.2016,07:00,"26.488,24"
1,1,2,2016,1.02.2016,08:00,"32.138,83"
1,1,2,2016,1.02.2016,09:00,"35.430,82"
1,1,2,2016,1.02.2016,10:00,"36.883,14"
1,1,2,2016,1.02.2016,11:00,"37.775,08"
1,1,2,2016,1.02.2016,12:00,"36.482,14"
1,1,2,2016,1.02.2016,13:00,"36.700,05"
1,1,2,2016,1.02.2016,14:00,"36.867,22"
1,1,2,2016,1.02.2016,15:00,"36.463,13"
1,1,2,2016,1.02.2016,16:00,"36.574,28"
1,1,2,2016,1.02.2016,17:00,"36.950,55"
1,1,2,2016,1.02.2016,18:00,"35.841,98"
1,1,2,2016,1.02.2016,19:00,"33.929,92"
1,1,2,2016,1.02.2016,20:00,"33.222,59"
1,1,2,2016,1.02.2016,21:00,"32.524,16"
1,1,2,2016,1.02.2016,22:00,"32.777,70"
1,1,2,2016,1.02.2016,23:00,"31.448,40"
2,2,2,2016,2.02.2016,00:00,"29.181,99"
2,2,2,2016,2.02.2016,01:00,"27.440,16"
2,2,2,2016,2.02.2016,02:00,"26.231,65"
2,2,2,2016,2.02.2016,03:00,"25.750,39"
2,2,2,2016,2.02.2016,04:00,"25.515,46"
2,2,2,2016,2.02.2016,05:00,"25.861,80"
2,2,2,2016,2.02.2016,06:00,"26.465,68"
2,2,2,2016,2.02.2016,07:00,"27.424,38"
2,2,2,2016,2.02.2016,08:00,"32.338,90"
2,2,2,2016,2.02.2016,09:00,"35.166,75"
2,2,2,2016,2.02.2016,10:00,"36.050,26"
2,2,2,2016,2.02.2016,11:00,"36.602,85"
2,2,2,2016,2.02.2016,12:00,"34.961,44"
2,2,2,2016,2.02.2016,13:00,"35.184,17"
2,2,2,2016,2.02.2016,14:00,"35.197,86"
2,2,2,2016,2.02.2016,15:00,"34.621,37"
2,2,2,2016,2.02.2016,16:00,"35.052,03"
2,2,2,2016,2.02.2016,17:00,"35.964,28"
2,2,2,2016,2.02.2016,18:00,"35.175,36"
2,2,2,2016,2.02.2016,19:00,"33.898,72"
2,2,2,2016,2.02.2016,20:00,"32.944,57"
2,2,2,2016,2.02.2016,21:00,"32.155,53"
2,2,2,2016,2.02.2016,22:00,"32.433,69"
2,2,2,2016,2.02.2016,23:00,"31.328,75"
3,3,2,2016,3.02.2016,00:00,"29.403,10"
3,3,2,2016,3.02.2016,01:00,"27.547,28"
3,3,2,2016,3.02.2016,02:00,"26.470,24"
3,3,2,2016,3.02.2016,03:00,"25.849,74"
3,3,2,2016,3.02.2016,04:00,"25.612,94"
3,3,2,2016,3.02.2016,05:00,"26.211,19"
3,3,2,2016,3.02.2016,06:00,"26.580,76"
3,3,2,2016,3.02.2016,07:00,"27.701,79"
3,3,2,2016,3.02.2016,08:00,"32.332,22"
3,3,2,2016,3.02.2016,09:00,"34.966,01"
3,3,2,2016,3.02.2016,10:00,"35.632,02"
3,3,2,2016,3.02.2016,11:00,"35.827,64"
3,3,2,2016,3.02.2016,12:00,"34.134,37"
3,3,2,2016,3.02.2016,13:00,"34.451,08"
3,3,2,2016,3.02.2016,14:00,"34.552,97"
3,3,2,2016,3.02.2016,15:00,"34.019,50"
3,3,2,2016,3.02.2016,16:00,"34.285,05"
3,3,2,2016,3.02.2016,17:00,"35.537,85"
3,3,2,2016,3.02.2016,18:00,"34.920,27"
3,3,2,2016,3.02.2016,19:00,"33.690,08"
3,3,2,2016,3.02.2016,20:00,"32.830,28"
3,3,2,2016,3.02.2016,21:00,"32.347,18"
3,3,2,2016,3.02.2016,22:00,"32.398,28"
3,3,2,2016,3.02.2016,23:00,"31.053,25"
4,4,2,2016,4.02.2016,00:00,"29.070,42"
4,4,2,2016,4.02.2016,01:00,"27.531,97"
4,4,2,2016,4.02.2016,02:00,"26.459,15"
4,4,2,2016,4.02.2016,03:00,"25.837,41"
4,4,2,2016,4.02.2016,04:00,"25.797,38"
4,4,2,2016,4.02.2016,05:00,"26.207,09"
4,4,2,2016,4.02.2016,06:00,"26.592,28"
4,4,2,2016,4.02.2016,07:00,"27.471,42"
4,4,2,2016,4.02.2016,08:00,"32.075,39"
4,4,2,2016,4.02.2016,09:00,"34.703,17"
4,4,2,2016,4.02.2016,10:00,"35.456,58"
4,4,2,2016,4.02.2016,11:00,"36.024,55"
4,4,2,2016,4.02.2016,12:00,"34.435,99"
4,4,2,2016,4.02.2016,13:00,"34.769,44"
4,4,2,2016,4.02.2016,14:00,"35.051,95"
4,4,2,2016,4.02.2016,15:00,"34.615,73"
4,4,2,2016,4.02.2016,16:00,"35.406,09"
4,4,2,2016,4.02.2016,17:00,"36.191,46"
4,4,2,2016,4.02.2016,18:00,"35.152,24"
4,4,2,2016,4.02.2016,19:00,"33.830,29"
4,4,2,2016,4.02.2016,20:00,"33.122,71"
4,4,2,2016,4.02.2016,21:00,"32.398,35"
4,4,2,2016,4.02.2016,22:00,"32.638,11"
4,4,2,2016,4.02.2016,23:00,"31.338,38"
5,5,2,2016,5.02.2016,00:00,"29.348,99"
5,5,2,2016,5.02.2016,01:00,"27.702,11"
5,5,2,2016,5.02.2016,02:00,"26.656,83"
5,5,2,2016,5.02.2016,03:00,"25.985,17"
5,5,2,2016,5.02.2016,04:00,"25.870,25"
5,5,2,2016,5.02.2016,05:00,"26.154,31"
5,5,2,2016,5.02.2016,06:00,"26.621,67"
5,5,2,2016,5.02.2016,07:00,"27.516,89"
5,5,2,2016,5.02.2016,08:00,"32.322,93"
5,5,2,2016,5.02.2016,09:00,"35.316,39"
5,5,2,2016,5.02.2016,10:00,"36.224,90"
5,5,2,2016,5.02.2016,11:00,"36.696,61"
5,5,2,2016,5.02.2016,12:00,"34.567,27"
5,5,2,2016,5.02.2016,13:00,"35.714,14"
5,5,2,2016,5.02.2016,14:00,"36.339,20"
5,5,2,2016,5.02.2016,15:00,"36.193,67"
5,5,2,2016,5.02.2016,16:00,"36.723,48"
5,5,2,2016,5.02.2016,17:00,"37.234,19"
5,5,2,2016,5.02.2016,18:00,"35.790,09"
5,5,2,2016,5.02.2016,19:00,"34.308,02"
5,5,2,2016,5.02.2016,20:00,"33.385,94"
5,5,2,2016,5.02.2016,21:00,"32.535,86"
5,5,2,2016,5.02.2016,22:00,"32.887,51"
5,5,2,2016,5.02.2016,23:00,"31.615,93"
6,6,2,2016,6.02.2016,00:00,"29.640,93"
6,6,2,2016,6.02.2016,01:00,"28.018,02"
6,6,2,2016,6.02.2016,02:00,"26.642,24"
6,6,2,2016,6.02.2016,03:00,"25.950,07"
6,6,2,2016,6.02.2016,04:00,"25.823,04"
6,6,2,2016,6.02.2016,05:00,"26.085,37"
6,6,2,2016,6.02.2016,06:00,"26.129,20"
6,6,2,2016,6.02.2016,07:00,"26.611,55"
6,6,2,2016,6.02.2016,08:00,"30.297,00"
6,6,2,2016,6.02.2016,09:00,"33.619,22"
6,6,2,2016,6.02.2016,10:00,"35.252,60"
6,6,2,2016,6.02.2016,11:00,"36.384,60"
6,6,2,2016,6.02.2016,12:00,"35.771,56"
6,6,2,2016,6.02.2016,13:00,"35.660,68"
6,6,2,2016,6.02.2016,14:00,"35.601,46"
6,6,2,2016,6.02.2016,15:00,"34.939,15"
6,6,2,2016,6.02.2016,16:00,"34.609,74"
6,6,2,2016,6.02.2016,17:00,"35.096,46"
6,6,2,2016,6.02.2016,18:00,"35.025,35"
6,6,2,2016,6.02.2016,19:00,"34.057,56"
6,6,2,2016,6.02.2016,20:00,"33.091,67"
6,6,2,2016,6.02.2016,21:00,"32.226,88"
6,6,2,2016,6.02.2016,22:00,"32.284,43"
6,6,2,2016,6.02.2016,23:00,"31.076,48"
7,7,2,2016,7.02.2016,00:00,"28.962,04"
7,7,2,2016,7.02.2016,01:00,"27.010,34"
7,7,2,2016,7.02.2016,02:00,"25.743,69"
7,7,2,2016,7.02.2016,03:00,"24.961,77"
7,7,2,2016,7.02.2016,04:00,"24.470,19"
7,7,2,2016,7.02.2016,05:00,"24.593,41"
7,7,2,2016,7.02.2016,06:00,"24.247,24"
7,7,2,2016,7.02.2016,07:00,"23.526,12"
7,7,2,2016,7.02.2016,08:00,"24.632,36"
7,7,2,2016,7.02.2016,09:00,"26.583,54"
7,7,2,2016,7.02.2016,10:00,"28.241,14"
7,7,2,2016,7.02.2016,11:00,"29.464,74"
7,7,2,2016,7.02.2016,12:00,"29.582,03"
7,7,2,2016,7.02.2016,13:00,"29.728,79"
7,7,2,2016,7.02.2016,14:00,"29.435,95"
7,7,2,2016,7.02.2016,15:00,"29.385,71"
7,7,2,2016,7.02.2016,16:00,"29.601,04"
7,7,2,2016,7.02.2016,17:00,"31.197,62"
7,7,2,2016,7.02.2016,18:00,"32.180,10"
7,7,2,2016,7.02.2016,19:00,"31.744,23"
7,7,2,2016,7.02.2016,20:00,"31.399,30"
7,7,2,2016,7.02.2016,21:00,"30.791,83"
7,7,2,2016,7.02.2016,22:00,"31.120,26"
7,7,2,2016,7.02.2016,23:00,"29.579,44"
1,8,2,2016,8.02.2016,00:00,"27.573,38"
1,8,2,2016,8.02.2016,01:00,"25.890,95"
1,8,2,2016,8.02.2016,02:00,"24.904,02"
1,8,2,2016,8.02.2016,03:00,"24.362,77"
1,8,2,2016,8.02.2016,04:00,"24.262,28"
1,8,2,2016,8.02.2016,05:00,"24.956,30"
1,8,2,2016,8.02.2016,06:00,"26.047,18"
1,8,2,2016,8.02.2016,07:00,"27.975,46"
1,8,2,2016,8.02.2016,08:00,"32.724,90"
1,8,2,2016,8.02.2016,09:00,"36.763,34"
1,8,2,2016,8.02.2016,10:00,"37.653,49"
1,8,2,2016,8.02.2016,11:00,"38.035,22"
1,8,2,2016,8.02.2016,12:00,"36.219,90"
1,8,2,2016,8.02.2016,13:00,"36.301,90"
1,8,2,2016,8.02.2016,14:00,"36.524,26"
1,8,2,2016,8.02.2016,15:00,"36.220,11"
1,8,2,2016,8.02.2016,16:00,"36.534,25"
1,8,2,2016,8.02.2016,17:00,"37.786,57"
1,8,2,2016,8.02.2016,18:00,"37.160,49"
1,8,2,2016,8.02.2016,19:00,"35.725,00"
1,8,2,2016,8.02.2016,20:00,"34.743,06"
1,8,2,2016,8.02.2016,21:00,"33.882,06"
1,8,2,2016,8.02.2016,22:00,"33.781,11"
1,8,2,2016,8.02.2016,23:00,"31.983,29"
2,9,2,2016,9.02.2016,00:00,"29.722,08"
2,9,2,2016,9.02.2016,01:00,"27.903,53"
2,9,2,2016,9.02.2016,02:00,"26.974,74"
2,9,2,2016,9.02.2016,03:00,"26.581,43"
2,9,2,2016,9.02.2016,04:00,"26.361,36"
2,9,2,2016,9.02.2016,05:00,"26.983,29"
2,9,2,2016,9.02.2016,06:00,"27.916,16"
2,9,2,2016,9.02.2016,07:00,"29.020,60"
2,9,2,2016,9.02.2016,08:00,"33.886,53"
2,9,2,2016,9.02.2016,09:00,"36.592,09"
2,9,2,2016,9.02.2016,10:00,"37.217,88"
2,9,2,2016,9.02.2016,11:00,"37.294,28"
2,9,2,2016,9.02.2016,12:00,"35.134,80"
2,9,2,2016,9.02.2016,13:00,"35.618,42"
2,9,2,2016,9.02.2016,14:00,"35.915,25"
2,9,2,2016,9.02.2016,15:00,"35.352,07"
2,9,2,2016,9.02.2016,16:00,"35.655,17"
2,9,2,2016,9.02.2016,17:00,"36.868,59"
2,9,2,2016,9.02.2016,18:00,"36.463,25"
2,9,2,2016,9.02.2016,19:00,"35.268,62"
2,9,2,2016,9.02.2016,20:00,"34.420,39"
2,9,2,2016,9.02.2016,21:00,"33.339,30"
2,9,2,2016,9.02.2016,22:00,"33.613,41"
2,9,2,2016,9.02.2016,23:00,"31.863,65"
3,10,2,2016,10.02.2016,00:00,"29.568,96"
3,10,2,2016,10.02.2016,01:00,"27.688,00"
3,10,2,2016,10.02.2016,02:00,"26.818,05"
3,10,2,2016,10.02.2016,03:00,"26.254,15"
3,10,2,2016,10.02.2016,04:00,"26.177,38"
3,10,2,2016,10.02.2016,05:00,"26.650,06"
3,10,2,2016,10.02.2016,06:00,"27.688,46"
3,10,2,2016,10.02.2016,07:00,"29.148,45"
3,10,2,2016,10.02.2016,08:00,"33.844,93"
3,10,2,2016,10.02.2016,09:00,"36.496,96"
3,10,2,2016,10.02.2016,10:00,"36.713,53"
3,10,2,2016,10.02.2016,11:00,"36.860,90"
3,10,2,2016,10.02.2016,12:00,"34.919,03"
3,10,2,2016,10.02.2016,13:00,"35.489,09"
3,10,2,2016,10.02.2016,14:00,"35.984,17"
3,10,2,2016,10.02.2016,15:00,"35.583,01"
3,10,2,2016,10.02.2016,16:00,"36.104,59"
3,10,2,2016,10.02.2016,17:00,"37.031,86"
3,10,2,2016,10.02.2016,18:00,"36.164,64"
3,10,2,2016,10.02.2016,19:00,"34.797,24"
3,10,2,2016,10.02.2016,20:00,"33.985,63"
3,10,2,2016,10.02.2016,21:00,"33.068,62"
3,10,2,2016,10.02.2016,22:00,"33.284,13"
3,10,2,2016,10.02.2016,23:00,"31.756,54"
4,11,2,2016,11.02.2016,00:00,"29.380,53"
4,11,2,2016,11.02.2016,01:00,"27.776,66"
4,11,2,2016,11.02.2016,02:00,"26.855,30"
4,11,2,2016,11.02.2016,03:00,"26.404,01"
4,11,2,2016,11.02.2016,04:00,"26.110,30"
4,11,2,2016,11.02.2016,05:00,"26.700,11"
4,11,2,2016,11.02.2016,06:00,"27.412,77"
4,11,2,2016,11.02.2016,07:00,"28.964,38"
4,11,2,2016,11.02.2016,08:00,"33.688,67"
4,11,2,2016,11.02.2016,09:00,"36.820,84"
4,11,2,2016,11.02.2016,10:00,"37.343,83"
